order_number,order_time,product_code,store_number,quantity_ordered,price,discount,margin,status,fulfillment_time,returned,payment_type
4195,2020-03-16 07:17:47.646987,LAM,158,5,28.99,0.0,-0.02,SHIPPED,60,false,CASH
4196,2020-03-16 10:27:47.646987,QRT,191,6,11.5,0.0,0.6,SHIPPED,60,false,CASH
4197,2020-03-16 14:10:47.646987,QRT,158,5,1.75,0.0,0.39,SHIPPED,60,false,CASH
4198,2020-03-16 19:59:47.646987,HRE,191,3,99.99,0.0,0.15,SHIPPED,60,false,CASH
4199,2020-03-17 02:33:47.646987,HRE,182,7,1.75,0.0,-0.05,SHIPPED,60,false,CASH
4200,2020-03-17 07:51:47.646987,QWE,191,2,1.75,0.0,0.05,SHIPPED,60,false,CASH
4201,2020-03-17 11:29:47.646987,QWE,158,3,1.75,0.0,0.18,SHIPPED,60,false,CASH
4202,2020-03-17 17:06:47.646987,LAM,177,6,99.99,0.0,0.55,SHIPPED,60,false,CASH
4203,2020-03-17 20:44:47.646987,BGT,163,7,42.42,0.0,0.14,SHIPPED,60,false,CASH
4204,2020-03-18 03:18:47.646987,DAS,191,3,1.75,0.0,0.11,SHIPPED,60,false,CASH
4205,2020-03-18 07:55:47.646987,PXC,412,2,42.42,0.0,0.73,SHIPPED,40,false,CREDIT
4206,2020-03-18 11:33:47.646987,BGT,412,3,99.99,0.15,0.79,SHIPPED,60,false,CASH
4207,2020-03-18 13:44:47.646987,HRE,191,3,42.42,0.0,0.28,SHIPPED,60,false,CASH
4208,2020-03-18 21:36:47.646987,LAM,412,1,11.5,0.0,0.02,SHIPPED,40,false,CASH
4209,2020-03-19 05:17:47.646987,PXC,163,1,28.99,0.1,0.07,SHIPPED,60,false,CASH
4210,2020-03-19 10:48:47.646987,QRT,177,5,1.75,0.0,0.23,SHIPPED,60,false,CASH
4211,2020-03-19 14:14:47.646987,QWE,182,5,4.99,0.0,0.67,SHIPPED,60,false,CREDIT
4212,2020-03-19 21:46:47.646987,QRT,182,3,11.5,0.0,0.35,SHIPPED,60,false,CASH
4213,2020-03-20 01:55:47.646987,HRE,177,1,11.5,0.0,0.31,SHIPPED,60,false,CASH
4214,2020-03-20 03:04:47.646987,BGT,163,7,99.99,0.0,0.49,CANCELED,60,false,CREDIT
4215,2020-03-20 06:09:47.646987,QRT,177,1,42.42,0.0,0.24,SHIPPED,60,false,CREDIT
4216,2020-03-20 08:10:47.646987,BGT,158,6,4.99,0.0,-0.07,SHIPPED,40,false,CREDIT
4217,2020-03-20 11:41:47.646987,HRE,177,1,28.99,0.0,0.35,SHIPPED,60,false,CASH
4218,2020-03-20 18:06:47.646987,QRT,182,1,28.99,0.0,0.39,SHIPPED,40,false,CASH
4219,2020-03-20 21:41:47.646987,BGT,191,6,1.75,0.1,0.78,SHIPPED,60,false,CASH
4220,2020-03-21 03:09:47.646987,QWE,158,7,99.99,0.0,0.07,SHIPPED,40,false,CASH
4221,2020-03-21 03:13:47.646987,LAM,191,2,1.75,0.0,0.35,SHIPPED,40,false,CREDIT
4222,2020-03-21 03:34:47.646987,DAS,191,7,99.99,0.0,0.15,SHIPPED,40,false,CASH
4223,2020-03-21 08:46:47.646987,HRE,412,5,1.75,0.0,0.36,SHIPPED,40,false,CASH
4224,2020-03-21 13:01:47.646987,QWE,177,4,8.49,0.0,0.63,SHIPPED,60,false,CREDIT
4225,2020-03-21 16:27:47.646987,PXC,412,6,8.49,0.1,0.02,CANCELED,60,false,INVOICE
4226,2020-03-21 22:45:47.646987,HRE,191,5,99.99,0.0,0.39,SHIPPED,60,false,CASH
4227,2020-03-22 03:32:47.646987,PXC,158,3,1.75,0.0,0.74,SHIPPED,60,false,CASH
4228,2020-03-22 11:23:47.646987,BGT,177,1,1.75,0.0,-0.04,SHIPPED,40,false,CASH
4229,2020-03-22 19:04:47.646987,PXC,177,6,42.42,0.0,-0.04,SHIPPED,60,false,CASH
4230,2020-03-23 02:41:47.646987,QWE,177,3,28.99,0.0,0.05,SHIPPED,40,false,CASH
4231,2020-03-23 06:05:47.646987,BGT,191,5,28.99,0.0,0.12,SHIPPED,40,false,CASH
4232,2020-03-23 11:55:47.646987,BGT,412,4,28.99,0.0,0.71,SHIPPED,40,false,CASH
4233,2020-03-23 15:06:47.646987,BGT,163,6,42.42,0.0,0.69,SHIPPED,60,false,CASH
4234,2020-03-23 22:53:47.646987,QRT,412,1,99.99,0.0,0.78,SHIPPED,40,false,CASH
4235,2020-03-24 00:05:47.646987,QWE,191,1,99.99,0.0,0.74,SHIPPED,60,false,CASH
4236,2020-03-24 04:33:47.646987,QWE,163,3,99.99,0.0,0.09,SHIPPED,40,false,CASH
4237,2020-03-24 07:48:47.646987,HRE,163,1,99.99,0.0,0.52,SHIPPED,60,false,CASH
4238,2020-03-24 07:55:47.646987,QWE,158,1,28.99,0.0,0.28,SHIPPED,40,false,CASH
4239,2020-03-24 15:19:47.646987,BGT,182,6,11.5,0.0,0.27,SHIPPED,40,true,CASH
4240,2020-03-24 17:47:47.646987,HRE,191,6,28.99,0.0,0.81,SHIPPED,40,false,CASH
4241,2020-03-24 21:03:47.646987,PXC,191,2,42.42,0.1,0.24,SHIPPED,40,false,CREDIT
4242,2020-03-25 00:28:47.646987,HRE,182,5,8.49,0.0,0.81,SHIPPED,60,false,CASH
4243,2020-03-25 06:05:47.646987,HRE,158,3,42.42,0.0,0.44,SHIPPED,60,false,CASH
4244,2020-03-25 10:31:47.646987,HRE,191,7,1.75,0.0,0.02,SHIPPED,60,false,CASH
4245,2020-03-25 14:35:47.646987,BGT,177,1,8.49,0.0,0.63,SHIPPED,60,false,CASH
4246,2020-03-25 14:48:47.646987,QWE,163,2,42.42,0.0,0.58,SHIPPED,60,true,CASH
4247,2020-03-25 18:51:47.646987,HRE,191,3,4.99,0.0,0.41,PROCESSING,40,false,CASH
4248,2020-03-25 19:36:47.646987,QRT,191,3,8.49,0.0,0.56,SHIPPED,40,false,CASH
4249,2020-03-25 23:08:47.646987,DAS,158,5,42.42,0.0,-0.01,SHIPPED,40,false,CREDIT
4250,2020-03-26 06:39:47.646987,HRE,182,3,11.5,0.0,0.36,SHIPPED,60,false,CASH
4251,2020-03-26 08:33:47.646987,BGT,191,5,1.75,0.0,0.53,SHIPPED,40,false,CASH
4252,2020-03-26 13:51:47.646987,BGT,412,4,1.75,0.0,-0.09,SHIPPED,40,false,CASH
4253,2020-03-26 14:48:47.646987,PXC,412,2,8.49,0.1,-0.03,SHIPPED,60,false,CASH
4254,2020-03-26 20:37:47.646987,BGT,191,3,28.99,0.0,0.09,SHIPPED,60,false,INVOICE
4255,2020-03-27 02:24:47.646987,DAS,163,7,8.49,0.0,0.73,SHIPPED,60,false,CASH
4256,2020-03-27 07:21:47.646987,HRE,412,7,8.49,0.0,0.78,SHIPPED,60,false,CASH
4257,2020-03-27 09:14:47.646987,QRT,191,4,28.99,0.0,0.26,SHIPPED,60,false,CASH
4258,2020-03-27 13:28:47.646987,BGT,182,3,99.99,0.2,0.23,SHIPPED,60,false,INVOICE
4259,2020-03-27 18:01:47.646987,PXC,412,2,28.99,0.0,0.67,SHIPPED,60,false,CASH
4260,2020-03-27 19:04:47.646987,DAS,191,1,4.99,0.0,-0.02,SHIPPED,60,false,CASH
4261,2020-03-27 19:25:47.646987,BGT,158,4,42.42,0.0,0.01,SHIPPED,40,false,CASH
4262,2020-03-27 23:52:47.646987,LAM,412,4,28.99,0.1,0.57,SHIPPED,40,false,CREDIT
4263,2020-03-28 02:22:47.646987,DAS,182,1,8.49,0.0,0.34,SHIPPED,60,false,CASH
4264,2020-03-28 06:14:47.646987,HRE,158,6,8.49,0.0,0.75,SHIPPED,60,false,CASH
4265,2020-03-28 11:29:47.646987,BGT,412,6,42.42,0.0,0.31,SHIPPED,40,false,CASH
4266,2020-03-28 18:03:47.646987,PXC,163,6,28.99,0.0,-0.02,SHIPPED,60,false,CASH
4267,2020-03-28 23:33:47.646987,BGT,182,6,99.99,0.0,0.62,SHIPPED,40,false,CASH
4268,2020-03-29 05:57:47.646987,PXC,412,2,28.99,0.0,-0.08,SHIPPED,40,false,CASH
4269,2020-03-29 07:33:47.646987,QWE,177,5,28.99,0.0,0.26,SHIPPED,60,false,CASH
4270,2020-03-29 14:06:47.646987,PXC,412,5,1.75,0.0,0.23,SHIPPED,40,false,CASH
4271,2020-03-29 19:20:47.646987,QRT,163,4,8.49,0.1,0.27,SHIPPED,60,false,CASH
4272,2020-03-30 00:37:47.646987,QRT,412,6,8.49,0.0,0.77,SHIPPED,40,false,CASH
4273,2020-03-30 04:20:47.646987,LAM,191,1,8.49,0.0,0.12,SHIPPED,40,true,CASH
4274,2020-03-30 06:46:47.646987,PXC,158,3,4.99,0.0,0.55,SHIPPED,60,false,CASH
4275,2020-03-30 10:29:47.646987,BGT,191,2,11.5,0.0,0.34,PROCESSING,60,false,CASH
4276,2020-03-30 14:15:47.646987,LAM,182,5,42.42,0.0,0.65,SHIPPED,40,false,CASH
4277,2020-03-30 15:23:47.646987,QWE,163,2,99.99,0.0,0.75,SHIPPED,60,false,CASH
4278,2020-03-30 18:48:47.646987,QRT,177,7,8.49,0.0,0.36,SHIPPED,60,false,CASH
4279,2020-03-31 02:40:47.646987,QWE,158,3,11.5,0.0,0.45,SHIPPED,60,false,CREDIT
4280,2020-03-31 07:02:47.646987,LAM,191,3,8.49,0.0,0.23,SHIPPED,40,false,CASH
4281,2020-03-31 14:09:47.646987,DAS,177,4,11.5,0.0,0.45,SHIPPED,60,false,CASH
4282,2020-03-31 16:58:47.646987,QWE,177,1,99.99,0.0,0.66,SHIPPED,60,false,CASH
4283,2020-03-31 20:06:47.646987,DAS,182,1,99.99,0.2,0.3,SHIPPED,60,false,CREDIT
4284,2020-04-01 04:04:47.646987,LAM,412,5,4.99,0.0,0.69,SHIPPED,60,false,CASH
4285,2020-04-01 07:32:47.646987,HRE,177,7,8.49,0.0,0.39,SHIPPED,60,false,CASH
4286,2020-04-01 07:45:47.646987,HRE,177,6,11.5,0.0,0.16,SHIPPED,60,false,CASH
4287,2020-04-01 13:05:47.646987,HRE,158,7,99.99,0.0,-0.02,SHIPPED,40,false,CASH
4288,2020-04-01 20:20:47.646987,HRE,158,7,99.99,0.0,0.52,SHIPPED,40,false,INVOICE
4289,2020-04-01 22:04:47.646987,HRE,177,5,4.99,0.15,0.62,SHIPPED,60,false,CASH
4290,2020-04-02 04:30:47.646987,QWE,163,6,4.99,0.0,-0.06,SHIPPED,40,false,CASH
4291,2020-04-02 11:39:47.646987,QRT,412,3,11.5,0.0,0.72,SHIPPED,60,false,CASH
4292,2020-04-02 13:57:47.646987,PXC,163,4,99.99,0.0,0.75,SHIPPED,60,false,CASH
4293,2020-04-02 17:51:47.646987,BGT,177,6,11.5,0.0,0.02,SHIPPED,40,false,CASH
4294,2020-04-03 00:21:47.646987,PXC,158,7,1.75,0.0,0.66,SHIPPED,60,false,CASH
4295,2020-04-03 07:34:47.646987,PXC,412,5,99.99,0.0,0.45,SHIPPED,60,false,CASH
4296,2020-04-03 15:19:47.646987,BGT,191,5,99.99,0.0,0.36,SHIPPED,60,false,CASH
4297,2020-04-03 22:52:47.646987,BGT,412,2,99.99,0.0,0.4,SHIPPED,40,false,CASH
4298,2020-04-04 05:01:47.646987,QWE,412,4,4.99,0.0,0.02,SHIPPED,60,false,CASH
4299,2020-04-04 06:50:47.646987,QRT,191,2,4.99,0.0,0.16,SHIPPED,40,false,INVOICE
4300,2020-04-04 09:17:47.646987,DAS,412,4,42.42,0.0,0.53,SHIPPED,40,false,CASH
4301,2020-04-04 16:34:47.646987,LAM,177,6,4.99,0.0,0.06,SHIPPED,40,false,CASH
4302,2020-04-04 18:27:47.646987,BGT,191,6,42.42,0.0,0.72,SHIPPED,60,false,CASH
4303,2020-04-05 00:21:47.646987,PXC,158,4,28.99,0.0,0.15,SHIPPED,40,false,CREDIT
4304,2020-04-05 05:54:47.646987,LAM,158,7,42.42,0.2,0.08,SHIPPED,60,false,CASH
4305,2020-04-05 13:17:47.646987,QWE,163,1,99.99,0.0,0.61,SHIPPED,60,false,CASH
4306,2020-04-05 16:59:47.646987,DAS,158,1,11.5,0.0,0.7,SHIPPED,60,false,CASH
4307,2020-04-05 18:55:47.646987,BGT,177,3,1.75,0.0,0.16,SHIPPED,60,false,CASH
4308,2020-04-06 00:41:47.646987,LAM,412,5,4.99,0.0,0.7,SHIPPED,60,false,CASH
4309,2020-04-06 05:05:47.646987,QWE,177,2,4.99,0.0,0.34,SHIPPED,40,false,CASH
4310,2020-04-06 06:30:47.646987,LAM,412,7,99.99,0.0,-0.06,SHIPPED,40,false,CASH
4311,2020-04-06 10:42:47.646987,QWE,191,1,4.99,0.0,0.38,SHIPPED,60,false,CASH
4312,2020-04-06 13:28:47.646987,QWE,412,4,1.75,0.0,0.62,SHIPPED,40,false,CASH
4313,2020-04-06 16:22:47.646987,PXC,182,6,11.5,0.0,0.6,SHIPPED,40,false,CASH
4314,2020-04-06 18:39:47.646987,DAS,177,6,1.75,0.0,0.47,SHIPPED,40,false,CASH
4315,2020-04-06 21:09:47.646987,DAS,158,2,99.99,0.0,-0.04,SHIPPED,60,false,CASH
4316,2020-04-07 04:07:47.646987,PXC,182,5,42.42,0.0,0.59,SHIPPED,40,false,CASH
4317,2020-04-07 12:02:47.646987,QWE,191,4,1.75,0.0,0.17,SHIPPED,40,false,CASH
4318,2020-04-07 14:39:47.646987,DAS,191,4,11.5,0.0,0.73,SHIPPED,40,false,CASH
4319,2020-04-07 16:12:47.646987,HRE,163,4,11.5,0.0,0.24,SHIPPED,60,false,CASH
4320,2020-04-07 19:24:47.646987,BGT,182,5,28.99,0.0,0.65,SHIPPED,40,false,CASH
4321,2020-04-07 21:37:47.646987,DAS,163,5,1.75,0.0,0.78,SHIPPED,60,false,CASH
4322,2020-04-08 02:51:47.646987,QWE,158,5,4.99,0.0,0.65,SHIPPED,40,false,CASH
4323,2020-04-08 06:02:47.646987,BGT,163,4,4.99,0.0,0.2,SHIPPED,40,false,CASH
4324,2020-04-08 07:25:47.646987,BGT,163,7,11.5,0.1,0.22,SHIPPED,60,false,CASH
4325,2020-04-08 09:31:47.646987,BGT,191,6,28.99,0.15,0.21,SHIPPED,60,false,CASH
4326,2020-04-08 16:27:47.646987,LAM,182,1,42.42,0.0,0.59,SHIPPED,60,false,CASH
4327,2020-04-08 20:18:47.646987,HRE,182,5,42.42,0.0,0.19,SHIPPED,40,false,CASH
4328,2020-04-08 23:11:47.646987,HRE,412,6,8.49,0.0,0.26,SHIPPED,60,false,CREDIT
4329,2020-04-09 04:05:47.646987,BGT,158,2,28.99,0.0,0.67,SHIPPED,40,false,CASH
4330,2020-04-09 10:21:47.646987,LAM,163,2,42.42,0.0,0.45,SHIPPED,60,false,CASH
4331,2020-04-09 10:27:47.646987,LAM,177,7,4.99,0.0,-0.02,SHIPPED,40,false,CASH
4332,2020-04-09 13:36:47.646987,QRT,191,4,11.5,0.0,0.43,SHIPPED,60,false,CASH
4333,2020-04-09 18:56:47.646987,QWE,412,6,8.49,0.0,0.46,SHIPPED,40,false,CASH
4334,2020-04-10 01:20:47.646987,PXC,191,4,11.5,0.0,0.64,SHIPPED,40,false,CASH
4335,2020-04-10 04:05:47.646987,HRE,191,6,42.42,0.0,0.22,SHIPPED,40,false,INVOICE
4336,2020-04-10 08:55:47.646987,BGT,158,2,11.5,0.0,-0.08,SHIPPED,40,false,CASH
4337,2020-04-10 13:23:47.646987,DAS,412,4,99.99,0.0,-0.06,SHIPPED,60,false,CASH
4338,2020-04-10 19:29:47.646987,LAM,191,5,28.99,0.0,0.46,SHIPPED,60,false,CASH
4339,2020-04-11 03:24:47.646987,DAS,182,7,99.99,0.0,0.64,SHIPPED,40,false,INVOICE
4340,2020-04-11 06:03:47.646987,LAM,177,2,1.75,0.0,0.47,SHIPPED,60,false,CASH
4341,2020-04-11 12:04:47.646987,HRE,191,3,42.42,0.15,0.69,SHIPPED,40,false,CASH
4342,2020-04-11 14:41:47.646987,DAS,158,2,8.49,0.0,0.79,SHIPPED,40,false,CASH
4343,2020-04-11 22:09:47.646987,LAM,191,4,4.99,0.1,0.72,SHIPPED,60,false,CASH
4344,2020-04-12 00:21:47.646987,HRE,191,3,1.75,0.0,0.01,SHIPPED,40,false,CASH
4345,2020-04-12 03:25:47.646987,QWE,182,2,1.75,0.0,0.57,SHIPPED,60,false,CASH
4346,2020-04-12 10:40:47.646987,HRE,163,1,42.42,0.0,0.51,SHIPPED,40,false,CASH
4347,2020-04-12 17:08:47.646987,BGT,158,3,8.49,0.0,0.06,SHIPPED,40,false,CASH
4348,2020-04-12 18:03:47.646987,BGT,177,7,42.42,0.15,-0.04,SHIPPED,60,false,CASH
4349,2020-04-12 19:50:47.646987,DAS,177,1,42.42,0.0,0.11,SHIPPED,40,false,CASH
4350,2020-04-12 19:55:47.646987,QRT,163,4,99.99,0.2,0.39,SHIPPED,40,false,CASH
4351,2020-04-13 01:40:47.646987,LAM,177,2,8.49,0.0,0.38,SHIPPED,40,false,CASH
4352,2020-04-13 04:55:47.646987,QWE,182,3,28.99,0.0,0.35,SHIPPED,40,false,CASH
4353,2020-04-13 06:39:47.646987,QWE,182,3,4.99,0.0,0.81,SHIPPED,60,false,CASH
4354,2020-04-13 09:53:47.646987,LAM,177,7,11.5,0.0,0.24,SHIPPED,60,false,CREDIT
4355,2020-04-13 17:15:47.646987,QWE,191,2,1.75,0.0,0.32,SHIPPED,60,false,CASH
4356,2020-04-13 21:16:47.646987,LAM,412,3,4.99,0.0,0.12,SHIPPED,40,false,CASH
4357,2020-04-13 22:34:47.646987,BGT,163,2,11.5,0.0,0.55,SHIPPED,60,false,CASH
4358,2020-04-14 05:11:47.646987,PXC,191,7,99.99,0.0,0.32,SHIPPED,40,false,CASH
4359,2020-04-14 09:37:47.646987,QRT,163,4,8.49,0.0,0.28,SHIPPED,40,false,CASH
4360,2020-04-14 10:30:47.646987,LAM,191,2,28.99,0.0,0.14,SHIPPED,40,false,CASH
4361,2020-04-14 15:20:47.646987,PXC,412,7,8.49,0.0,0.11,SHIPPED,40,false,CASH
4362,2020-04-14 18:17:47.646987,HRE,158,4,11.5,0.15,0.26,SHIPPED,60,true,CASH
4363,2020-04-14 18:47:47.646987,PXC,191,4,4.99,0.1,0.32,SHIPPED,40,false,CASH
4364,2020-04-14 20:13:47.646987,PXC,191,4,1.75,0.0,0.61,SHIPPED,60,false,CREDIT
4365,2020-04-15 01:32:47.646987,BGT,182,6,4.99,0.0,0.36,SHIPPED,60,false,CASH
4366,2020-04-15 02:12:47.646987,DAS,191,2,4.99,0.0,0.03,SHIPPED,60,false,CASH
4367,2020-04-15 09:42:47.646987,DAS,158,3,8.49,0.0,0.22,SHIPPED,60,false,CASH
4368,2020-04-15 15:27:47.646987,HRE,182,2,42.42,0.0,0.77,SHIPPED,60,false,CASH
4369,2020-04-15 19:54:47.646987,BGT,412,5,28.99,0.0,0.69,SHIPPED,60,false,CASH
4370,2020-04-15 20:20:47.646987,QWE,177,6,1.75,0.0,0.76,SHIPPED,60,false,CASH
4371,2020-04-15 22:02:47.646987,HRE,163,1,11.5,0.0,0.15,SHIPPED,60,false,CASH
4372,2020-04-15 23:30:47.646987,DAS,177,2,42.42,0.0,0.72,SHIPPED,60,false,INVOICE
4373,2020-04-16 02:51:47.646987,PXC,158,4,1.75,0.0,0.0,SHIPPED,60,false,CASH
4374,2020-04-16 09:40:47.646987,QRT,182,7,28.99,0.0,0.5,SHIPPED,40,false,CASH
4375,2020-04-16 17:10:47.646987,QWE,177,3,8.49,0.0,0.28,SHIPPED,60,false,CASH
4376,2020-04-16 17:20:47.646987,DAS,191,1,99.99,0.0,0.75,SHIPPED,60,false,CASH
4377,2020-04-16 23:42:47.646987,BGT,177,6,11.5,0.0,0.81,SHIPPED,60,false,CASH
4378,2020-04-17 06:13:47.646987,QWE,177,1,8.49,0.0,-0.02,SHIPPED,60,false,CASH
4379,2020-04-17 14:10:47.646987,LAM,182,3,28.99,0.0,0.67,SHIPPED,60,true,INVOICE
4380,2020-04-17 19:41:47.646987,BGT,163,6,42.42,0.0,0.26,SHIPPED,60,false,INVOICE
4381,2020-04-18 02:47:47.646987,HRE,163,5,4.99,0.0,0.3,SHIPPED,40,false,CASH
4382,2020-04-18 05:29:47.646987,PXC,158,4,1.75,0.0,0.28,SHIPPED,40,false,CASH
4383,2020-04-18 12:40:47.646987,DAS,177,2,42.42,0.0,0.3,SHIPPED,40,false,CASH
4384,2020-04-18 13:58:47.646987,LAM,163,6,1.75,0.0,0.13,SHIPPED,60,false,CREDIT
4385,2020-04-18 16:27:47.646987,QWE,163,4,42.42,0.0,0.34,SHIPPED,60,false,CASH
4386,2020-04-18 18:48:47.646987,HRE,163,3,8.49,0.0,-0.08,SHIPPED,40,false,CASH
4387,2020-04-19 02:40:47.646987,QWE,163,6,99.99,0.0,0.36,SHIPPED,40,false,CREDIT
4388,2020-04-19 07:50:47.646987,DAS,177,7,42.42,0.0,0.29,SHIPPED,60,false,CASH
4389,2020-04-19 13:12:47.646987,HRE,158,7,4.99,0.0,0.61,SHIPPED,40,false,CASH
4390,2020-04-19 20:14:47.646987,DAS,163,7,8.49,0.0,0.37,SHIPPED,60,false,CASH
4391,2020-04-20 03:19:47.646987,LAM,191,7,1.75,0.0,0.04,SHIPPED,60,false,CASH
4392,2020-04-20 08:08:47.646987,QWE,177,2,99.99,0.0,0.66,SHIPPED,40,false,CASH
4393,2020-04-20 12:50:47.646987,PXC,158,2,99.99,0.0,0.77,SHIPPED,60,false,CASH
4394,2020-04-20 20:48:47.646987,QRT,163,1,1.75,0.0,0.71,SHIPPED,60,false,CASH
4395,2020-04-21 02:35:47.646987,QWE,182,3,4.99,0.0,0.19,SHIPPED,40,false,CASH
4396,2020-04-21 04:19:47.646987,BGT,163,7,1.75,0.0,0.35,PROCESSING,60,false,CASH
4397,2020-04-21 05:29:47.646987,DAS,158,6,8.49,0.0,0.22,SHIPPED,40,false,INVOICE
4398,2020-04-21 12:49:47.646987,LAM,412,5,42.42,0.0,0.47,SHIPPED,60,false,CASH
4399,2020-04-21 20:04:47.646987,QWE,182,4,99.99,0.0,0.73,SHIPPED,40,false,CASH
4400,2020-04-22 01:21:47.646987,DAS,177,1,1.75,0.0,0.2,SHIPPED,40,false,CASH
4401,2020-04-22 02:52:47.646987,BGT,158,5,28.99,0.0,0.31,SHIPPED,60,false,CASH
4402,2020-04-22 05:45:47.646987,DAS,158,4,99.99,0.0,0.58,SHIPPED,40,false,CASH
4403,2020-04-22 07:28:47.646987,QWE,158,6,8.49,0.0,-0.01,SHIPPED,60,false,CREDIT
4404,2020-04-22 08:43:47.646987,QWE,158,1,8.49,0.0,0.27,SHIPPED,40,false,CASH
4405,2020-04-22 10:54:47.646987,BGT,182,3,28.99,0.0,0.24,SHIPPED,60,false,CASH
4406,2020-04-22 13:41:47.646987,QRT,158,6,28.99,0.1,0.08,SHIPPED,40,false,CASH
4407,2020-04-22 16:32:47.646987,QRT,182,7,99.99,0.0,0.05,SHIPPED,40,false,CASH
4408,2020-04-22 18:16:47.646987,QWE,412,4,8.49,0.0,0.39,SHIPPED,40,false,CASH
4409,2020-04-22 23:08:47.646987,BGT,191,2,99.99,0.0,0.56,SHIPPED,60,false,CASH
4410,2020-04-23 06:59:47.646987,LAM,412,2,1.75,0.0,0.03,SHIPPED,40,false,CASH
4411,2020-04-23 10:52:47.646987,PXC,163,3,1.75,0.0,0.51,SHIPPED,60,false,CASH
4412,2020-04-23 11:44:47.646987,QRT,412,7,8.49,0.0,0.68,SHIPPED,60,false,CASH
4413,2020-04-23 15:06:47.646987,BGT,191,2,42.42,0.15,0.35,SHIPPED,60,false,CASH
4414,2020-04-23 21:22:47.646987,LAM,158,2,42.42,0.0,-0.05,SHIPPED,40,false,CASH
4415,2020-04-23 23:01:47.646987,HRE,163,4,4.99,0.1,0.48,SHIPPED,60,false,CASH
4416,2020-04-24 01:56:47.646987,QWE,191,5,8.49,0.15,0.51,SHIPPED,60,false,CASH
4417,2020-04-24 03:58:47.646987,DAS,412,1,11.5,0.0,0.79,SHIPPED,60,false,CASH
4418,2020-04-24 09:42:47.646987,QWE,182,7,11.5,0.0,0.03,SHIPPED,40,false,CASH
4419,2020-04-24 10:03:47.646987,LAM,163,4,42.42,0.0,0.78,SHIPPED,60,false,CASH
4420,2020-04-24 17:39:47.646987,BGT,177,5,8.49,0.0,0.72,SHIPPED,60,false,CASH
4421,2020-04-24 20:09:47.646987,BGT,177,5,4.99,0.0,0.11,SHIPPED,60,false,CREDIT
4422,2020-04-25 02:25:47.646987,QRT,412,4,4.99,0.0,-0.03,SHIPPED,60,false,CASH
4423,2020-04-25 04:13:47.646987,PXC,182,7,4.99,0.0,0.57,SHIPPED,40,false,CREDIT
4424,2020-04-25 11:41:47.646987,BGT,163,6,11.5,0.0,0.39,SHIPPED,40,false,CASH
4425,2020-04-25 15:29:47.646987,DAS,412,4,99.99,0.0,0.24,SHIPPED,40,false,CASH
4426,2020-04-25 22:25:47.646987,QRT,158,6,28.99,0.1,0.11,SHIPPED,60,false,CASH
4427,2020-04-26 02:26:47.646987,PXC,158,7,42.42,0.0,0.18,SHIPPED,60,false,CASH
4428,2020-04-26 07:09:47.646987,PXC,163,3,1.75,0.0,0.52,SHIPPED,40,false,CASH
4429,2020-04-26 11:55:47.646987,QWE,182,6,28.99,0.0,-0.01,SHIPPED,40,false,CASH
4430,2020-04-26 15:43:47.646987,QRT,182,4,1.75,0.0,0.55,SHIPPED,60,false,CASH
4431,2020-04-26 23:30:47.646987,PXC,191,3,99.99,0.0,0.07,SHIPPED,60,false,CASH
4432,2020-04-27 01:32:47.646987,PXC,412,1,28.99,0.0,0.25,SHIPPED,40,false,CASH
4433,2020-04-27 07:25:47.646987,BGT,158,7,42.42,0.0,0.78,SHIPPED,60,false,CASH
4434,2020-04-27 10:55:47.646987,DAS,182,3,4.99,0.0,-0.06,SHIPPED,40,false,CASH
4435,2020-04-27 18:40:47.646987,QRT,412,1,11.5,0.0,0.61,SHIPPED,40,false,CASH
4436,2020-04-27 23:21:47.646987,BGT,177,5,11.5,0.0,0.74,SHIPPED,40,false,CASH
4437,2020-04-28 00:31:47.646987,QRT,163,1,11.5,0.0,0.77,SHIPPED,60,false,CASH
4438,2020-04-28 00:45:47.646987,QWE,163,5,42.42,0.0,0.14,SHIPPED,60,false,CASH
4439,2020-04-28 05:16:47.646987,LAM,158,7,42.42,0.0,0.43,SHIPPED,40,false,CASH
4440,2020-04-28 08:30:47.646987,QWE,158,1,8.49,0.0,0.44,SHIPPED,40,false,CASH
4441,2020-04-28 12:38:47.646987,DAS,163,1,1.75,0.0,0.69,SHIPPED,60,false,CASH
4442,2020-04-28 15:11:47.646987,QRT,177,1,99.99,0.0,-0.09,SHIPPED,40,false,INVOICE
4443,2020-04-28 15:35:47.646987,BGT,182,4,28.99,0.0,0.17,PROCESSING,40,false,CASH
4444,2020-04-28 21:55:47.646987,PXC,177,1,1.75,0.0,0.66,SHIPPED,40,false,CASH
4445,2020-04-29 00:22:47.646987,PXC,412,1,42.42,0.0,0.46,SHIPPED,40,false,CASH
4446,2020-04-29 05:38:47.646987,LAM,412,6,11.5,0.0,0.11,SHIPPED,60,false,CASH
4447,2020-04-29 10:40:47.646987,LAM,177,1,8.49,0.0,0.58,SHIPPED,40,false,CASH
4448,2020-04-29 14:55:47.646987,DAS,182,5,42.42,0.1,0.06,SHIPPED,40,false,CASH
4449,2020-04-29 16:56:47.646987,DAS,177,3,11.5,0.0,0.42,SHIPPED,60,false,CASH
4450,2020-04-29 20:12:47.646987,BGT,163,6,42.42,0.0,0.56,SHIPPED,40,false,CASH
